seed,factor_index,left_action_index,right_action_index,left_x,right_x,protocol,left_graph_degree,right_graph_degree,preference_sign,positive_sign_probability,preference_bank_sha256,generated_before_methods,config_sha256
9,3,6,7,0.375,0.4375,local,3,3,1,0.5130235628134802,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,4,9,10,0.5625,0.625,local,3,3,1,0.4511911689849016,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,5,11,12,0.6875,0.75,local,3,3,-1,0.3306663169758762,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,6,13,14,0.8125,0.875,local,3,3,1,0.7055493115307576,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,7,15,16,0.9375,1.0,local,3,3,-1,0.4977699723841603,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,8,0,4,0.0,0.25,medium_range,3,3,1,0.3037155945061389,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,9,1,5,0.0625,0.3125,medium_range,3,3,-1,0.44629673420534133,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,10,2,6,0.125,0.375,medium_range,3,3,1,0.6033218626433348,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,11,3,7,0.1875,0.4375,medium_range,3,3,-1,0.7129873687319906,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,12,9,13,0.5625,0.8125,medium_range,3,3,-1,0.2512388062766045,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,13,10,14,0.625,0.875,medium_range,3,3,-1,0.4944272218475337,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,14,11,15,0.6875,0.9375,medium_range,3,3,-1,0.7209100974919741,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,15,12,16,0.75,1.0,medium_range,3,3,1,0.838245770849793,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,16,0,16,0.0,1.0,cross_domain_mirrored,3,3,1,0.5011851545994197,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,17,1,15,0.0625,0.9375,cross_domain_mirrored,3,3,-1,0.5317483238945183,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,18,2,14,0.125,0.875,cross_domain_mirrored,3,3,1,0.5373945508626916,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,19,3,13,0.1875,0.8125,cross_domain_mirrored,3,3,1,0.4291055887598706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,20,4,12,0.25,0.75,cross_domain_mirrored,3,3,-1,0.30771447667049057,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,21,5,11,0.3125,0.6875,cross_domain_mirrored,3,3,-1,0.3529330865142149,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,22,6,10,0.375,0.625,cross_domain_mirrored,3,3,-1,0.43851881525917097,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,23,7,9,0.4375,0.5625,cross_domain_mirrored,3,3,-1,0.47416738616628856,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,0,0,1,0.0,0.0625,local,3,3,-1,0.4716545287672379,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,1,2,3,0.125,0.1875,local,3,3,-1,0.3920970569425835,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,2,4,5,0.25,0.3125,local,3,3,1,0.6225810634370452,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,3,6,7,0.375,0.4375,local,3,3,1,0.5130235628134802,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,4,9,10,0.5625,0.625,local,3,3,-1,0.4511911689849016,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,5,11,12,0.6875,0.75,local,3,3,1,0.3306663169758762,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,6,13,14,0.8125,0.875,local,3,3,1,0.7055493115307576,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,7,15,16,0.9375,1.0,local,3,3,-1,0.4977699723841603,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,8,0,4,0.0,0.25,medium_range,3,3,-1,0.3037155945061389,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,9,1,5,0.0625,0.3125,medium_range,3,3,1,0.44629673420534133,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,10,2,6,0.125,0.375,medium_range,3,3,1,0.6033218626433348,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,11,3,7,0.1875,0.4375,medium_range,3,3,1,0.7129873687319906,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,12,9,13,0.5625,0.8125,medium_range,3,3,-1,0.2512388062766045,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,13,10,14,0.625,0.875,medium_range,3,3,-1,0.4944272218475337,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,14,11,15,0.6875,0.9375,medium_range,3,3,1,0.7209100974919741,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,15,12,16,0.75,1.0,medium_range,3,3,1,0.838245770849793,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,16,0,16,0.0,1.0,cross_domain_mirrored,3,3,-1,0.5011851545994197,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,17,1,15,0.0625,0.9375,cross_domain_mirrored,3,3,1,0.5317483238945183,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,18,2,14,0.125,0.875,cross_domain_mirrored,3,3,1,0.5373945508626916,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,19,3,13,0.1875,0.8125,cross_domain_mirrored,3,3,-1,0.4291055887598706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,20,4,12,0.25,0.75,cross_domain_mirrored,3,3,1,0.30771447667049057,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,21,5,11,0.3125,0.6875,cross_domain_mirrored,3,3,-1,0.3529330865142149,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,22,6,10,0.375,0.625,cross_domain_mirrored,3,3,1,0.43851881525917097,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
10,23,7,9,0.4375,0.5625,cross_domain_mirrored,3,3,-1,0.47416738616628856,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,0,0,1,0.0,0.0625,local,3,3,1,0.4716545287672379,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,1,2,3,0.125,0.1875,local,3,3,1,0.3920970569425835,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,2,4,5,0.25,0.3125,local,3,3,1,0.6225810634370452,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,3,6,7,0.375,0.4375,local,3,3,-1,0.5130235628134802,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,4,9,10,0.5625,0.625,local,3,3,-1,0.4511911689849016,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,5,11,12,0.6875,0.75,local,3,3,-1,0.3306663169758762,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,6,13,14,0.8125,0.875,local,3,3,1,0.7055493115307576,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,7,15,16,0.9375,1.0,local,3,3,1,0.4977699723841603,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,8,0,4,0.0,0.25,medium_range,3,3,1,0.3037155945061389,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,9,1,5,0.0625,0.3125,medium_range,3,3,-1,0.44629673420534133,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,10,2,6,0.125,0.375,medium_range,3,3,1,0.6033218626433348,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,11,3,7,0.1875,0.4375,medium_range,3,3,1,0.7129873687319906,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,12,9,13,0.5625,0.8125,medium_range,3,3,-1,0.2512388062766045,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,13,10,14,0.625,0.875,medium_range,3,3,1,0.4944272218475337,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,14,11,15,0.6875,0.9375,medium_range,3,3,1,0.7209100974919741,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,15,12,16,0.75,1.0,medium_range,3,3,1,0.838245770849793,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,16,0,16,0.0,1.0,cross_domain_mirrored,3,3,-1,0.5011851545994197,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,17,1,15,0.0625,0.9375,cross_domain_mirrored,3,3,1,0.5317483238945183,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,18,2,14,0.125,0.875,cross_domain_mirrored,3,3,1,0.5373945508626916,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,19,3,13,0.1875,0.8125,cross_domain_mirrored,3,3,-1,0.4291055887598706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,20,4,12,0.25,0.75,cross_domain_mirrored,3,3,1,0.30771447667049057,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,21,5,11,0.3125,0.6875,cross_domain_mirrored,3,3,-1,0.3529330865142149,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,22,6,10,0.375,0.625,cross_domain_mirrored,3,3,1,0.43851881525917097,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
11,23,7,9,0.4375,0.5625,cross_domain_mirrored,3,3,-1,0.47416738616628856,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
