backend,state_id,source_role,source_seed,grid_size,checkpoint,attempt,attempt_status,action_index,autocorrelation_ess,challenger_index,mcse,mean,observable,observable_type,split_rhat,standard_deviation
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,660.0,6639.938995381346,,0.0032924283299264,0.233206082129211,utility_action_660,TOP_ACTION_UTILITY,1.0082985819347954,0.2682862249686553
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,7248.984545110397,660.0,0.0049545135896761,0.1963123678900873,gap_900_vs_660,LEADER_CHALLENGER_GAP,1.0022708664816329,0.4218320862859044
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,699.0,6689.187210191122,,0.0040017714095244,0.4144709031208088,utility_action_699,TOP_ACTION_UTILITY,1.0017332780965285,0.3272946847605141
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,7056.427989902939,699.0,0.0054857904405632,0.0150475468984894,gap_900_vs_699,LEADER_CHALLENGER_GAP,1.001486995708028,0.4608203721699099
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,700.0,7432.236011296857,,0.0036837609723891,0.4054953109160844,utility_action_700,TOP_ACTION_UTILITY,1.0016245686546792,0.3175785698140077
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,8094.093740512513,700.0,0.0050580176908541,0.024023139103214,gap_900_vs_700,LEADER_CHALLENGER_GAP,1.000893693022534,0.4550555954394027
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,740.0,7560.095365355999,,0.0031182168689355,0.2431584777883538,utility_action_740,TOP_ACTION_UTILITY,1.0067384357553784,0.2711252425781832
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,7848.911772860752,740.0,0.0047989051375832,0.1863599722309445,gap_900_vs_740,LEADER_CHALLENGER_GAP,1.002054323035519,0.4251546063041834
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,860.0,6682.526865005797,,0.0033431304891947,0.2391994360867866,utility_action_860,TOP_ACTION_UTILITY,1.0076170458688456,0.2732899649928243
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,6894.684600360939,860.0,0.0048622731417555,0.1903190139325117,gap_900_vs_860,LEADER_CHALLENGER_GAP,1.002565700595711,0.4037351429347651
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,899.0,6669.3495780330895,,0.0040228433233796,0.4235987576586891,utility_action_899,TOP_ACTION_UTILITY,1.0024205966126596,0.328529868207571
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,6425.711431922071,899.0,0.005423855050564,0.0059196923606092,gap_900_vs_899,LEADER_CHALLENGER_GAP,1.001483656573851,0.434779124660284
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,7266.484194465676,,0.0038320574540486,0.4295184500192983,utility_action_900,TOP_ACTION_UTILITY,1.0022845298325698,0.3266586616993182
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,939.0,7703.277840109614,,0.0030828437364585,0.2406790652410435,utility_action_939,TOP_ACTION_UTILITY,1.0057091019081028,0.2705760128403098
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,7462.096318150354,939.0,0.0048606591412404,0.1888393847782548,gap_900_vs_939,LEADER_CHALLENGER_GAP,1.001720178410307,0.419880390100959
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,,10193.958315810278,,2.7233638295947395,729.3130912264608,target_energy,TARGET_ENERGY,10.541609926908505,274.9647944196831
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,,10264.391135196603,,0.3205293545426638,90.0187364745658,full_factor_energy,FULL_FACTOR_ENERGY,13.18972824827202,32.47389674525063
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,535.0,65536.0,,0.0,0.0,utility_action_535,TOP_ACTION_UTILITY,1.0,0.0
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10250.577403742684,535.0,0.0013791401724073,0.0552423406960391,gap_939_vs_535,LEADER_CHALLENGER_GAP,1.0128894994955868,0.1396312332292713
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,536.0,13167.4672980972,,0.0001333409592198,0.000889776861825,utility_action_536,TOP_ACTION_UTILITY,1.0005839957874971,0.0153008197574624
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10178.119444272046,536.0,0.0013914892911503,0.054352563834214,gap_939_vs_536,LEADER_CHALLENGER_GAP,1.0124190050735162,0.1403827158255765
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,537.0,21905.00743305491,,9.790742277404354e-05,0.0009434727085807,utility_action_537,TOP_ACTION_UTILITY,1.0007863930596606,0.0144906317936662
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10323.459681736127,537.0,0.0013825626779356,0.0542988679874584,gap_939_vs_537,LEADER_CHALLENGER_GAP,1.0123209835024387,0.1404744893346005
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,538.0,18465.850274541735,,0.0001100373030466,0.0008733945921613,utility_action_538,TOP_ACTION_UTILITY,1.0004546963103504,0.0149528712012708
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10230.314348682918,538.0,0.0013870237592731,0.0543689461038778,gap_939_vs_538,LEADER_CHALLENGER_GAP,1.012424084192216,0.1402905409208778
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,539.0,17609.584458838704,,0.000135182924685,0.0010267128765716,utility_action_539,TOP_ACTION_UTILITY,1.0005160877655233,0.0179389240892815
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10278.96475969774,539.0,0.0013859319865062,0.0542156278194674,gap_939_vs_539,LEADER_CHALLENGER_GAP,1.012314584827308,0.1405130325160186
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,659.0,12861.392542485122,,0.0012146996843243,0.0534487562587902,utility_action_659,TOP_ACTION_UTILITY,1.012275585597942,0.1377567586180845
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,9868.52349510807,659.0,0.0019444748691671,0.0017935844372489,gap_939_vs_659,LEADER_CHALLENGER_GAP,1.0010372855372212,0.1931649937277887
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,660.0,7733.863838792206,,0.001585742096895,0.0523027085761918,utility_action_660,TOP_ACTION_UTILITY,1.0114714000580034,0.1394539488415834
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,8649.563660407366,660.0,0.002088242685598,0.0029396321198472,gap_939_vs_660,LEADER_CHALLENGER_GAP,1.0008454001626452,0.1942128979355981
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,739.0,10239.490839188316,,0.0013198524330857,0.0503380297285331,utility_action_739,TOP_ACTION_UTILITY,1.011768795055551,0.1335563551262159
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10160.44125692279,739.0,0.0019044145072191,0.0049043109675059,gap_939_vs_739,LEADER_CHALLENGER_GAP,1.001021784028691,0.1919631048919276
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,740.0,11039.308403271889,,0.0013073631439804,0.0524453637307007,utility_action_740,TOP_ACTION_UTILITY,1.0115556318233887,0.1373621787546319
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,11119.28272006832,740.0,0.0018415450986269,0.0027969769653384,gap_939_vs_740,LEADER_CHALLENGER_GAP,1.0007042365877823,0.1941872651643306
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,859.0,13909.706912706057,,0.0011329669017127,0.0506863050831162,utility_action_859,TOP_ACTION_UTILITY,1.0116347553053413,0.1336214598568864
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10298.97303535951,859.0,0.0018948988538885,0.0045560356129228,gap_939_vs_859,LEADER_CHALLENGER_GAP,1.0008595243040828,0.1923016424854272
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,860.0,11774.01138064482,,0.0012516786224354,0.0533243951636262,utility_action_860,TOP_ACTION_UTILITY,1.0133264552881949,0.1358172899814224
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10692.848703109055,860.0,0.0018719295550095,0.0019179455324128,gap_939_vs_860,LEADER_CHALLENGER_GAP,1.001360109082487,0.1935691808271931
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,10250.577403742684,,0.0013791401724073,0.0552423406960391,utility_action_939,TOP_ACTION_UTILITY,1.0128894994955868,0.1396312332292713
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,940.0,9787.019658307712,,0.0013134508128965,0.0499612127417441,utility_action_940,TOP_ACTION_UTILITY,1.0125882598568696,0.129938857527314
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,939.0,9935.250172310904,940.0,0.0018293549954224,0.0052811279542949,gap_939_vs_940,LEADER_CHALLENGER_GAP,1.000742985402413,0.1823422856166057
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,,12074.69295605832,,2.5035904002274925,729.6496723109012,target_energy,TARGET_ENERGY,10.509882032625171,275.10680022783265
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,,12133.75075261584,,0.2943316770625284,89.86046229532968,full_factor_energy,FULL_FACTOR_ENERGY,13.09563313994698,32.42160719528919
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,535.0,65536.0,,0.0,0.0,utility_action_535,TOP_ACTION_UTILITY,1.0,0.0
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12521.379096988963,535.0,0.0012245426155199,0.052316311762365,gap_740_vs_535,LEADER_CHALLENGER_GAP,1.0120935671603557,0.1370250552634487
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,536.0,17011.060963363332,,9.84642118048774e-05,0.0007562631594254,utility_action_536,TOP_ACTION_UTILITY,1.0004342948475635,0.0128423383918653
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12474.071510122152,536.0,0.0012317116890735,0.0515600486029395,gap_740_vs_536,LEADER_CHALLENGER_GAP,1.011633069784565,0.137566655101012
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,537.0,22662.010611408157,,0.000105976206568,0.0009843822515447,utility_action_537,TOP_ACTION_UTILITY,1.0005756143738462,0.015953559232146
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12624.889371029829,537.0,0.0012273037744171,0.0513319295108203,gap_740_vs_537,LEADER_CHALLENGER_GAP,1.0115024392637026,0.137900506219043
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,538.0,11898.931695032628,,0.0001569535696061,0.0011293213609014,utility_action_538,TOP_ACTION_UTILITY,1.0005131587182148,0.017120844510941
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12383.290875543931,538.0,0.0012423602945224,0.0511869904014635,gap_740_vs_538,LEADER_CHALLENGER_GAP,1.0114289010316446,0.138250146499796
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,539.0,8683.367401560574,,0.0001858915380876,0.0012591799194031,utility_action_539,TOP_ACTION_UTILITY,1.0007122387075358,0.0173222263503163
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12305.315357655552,539.0,0.0012434862725458,0.0510571318429618,gap_740_vs_539,LEADER_CHALLENGER_GAP,1.0114188648372286,0.1379390940524315
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,660.0,12288.972875541023,,0.0011959855412615,0.0515706526947513,utility_action_660,TOP_ACTION_UTILITY,1.0118411543756032,0.1325817423684953
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,13203.09697061276,660.0,0.0016502130821957,0.0007456590676136,gap_740_vs_660,LEADER_CHALLENGER_GAP,1.0004758439647234,0.1896172886108027
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,698.0,13238.794330512928,,0.0007351168990458,0.0230354299355648,utility_action_698,TOP_ACTION_UTILITY,1.006521746224989,0.0845825207928862
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12653.757029786237,698.0,0.0014224930291787,0.0292808818268001,gap_740_vs_698,LEADER_CHALLENGER_GAP,1.0035537384501898,0.1600147039719534
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,739.0,8902.564308680416,,0.0014414991176299,0.0520579021840318,utility_action_739,TOP_ACTION_UTILITY,1.0117168128470917,0.1360103445039305
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,10260.973707994455,739.0,0.0018245467719004,0.0002584095783331,gap_740_vs_739,LEADER_CHALLENGER_GAP,1.0006640335042842,0.1848201371984798
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12521.379096988963,,0.0012245426155199,0.052316311762365,utility_action_740,TOP_ACTION_UTILITY,1.0120935671603557,0.1370250552634487
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,898.0,10716.058068648335,,0.0008525658804968,0.022788261261981,utility_action_898,TOP_ACTION_UTILITY,1.0056123681939508,0.0882562514377923
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12294.161272702158,898.0,0.0014578096228875,0.029528050500384,gap_740_vs_898,LEADER_CHALLENGER_GAP,1.00352760661522,0.1616405299198792
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,901.0,10189.566947799667,,0.0008970649056442,0.0233970913947608,utility_action_901,TOP_ACTION_UTILITY,1.0056869977681373,0.090552768018426
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12196.352158178615,901.0,0.0014624900513862,0.0289192203676041,gap_740_vs_901,LEADER_CHALLENGER_GAP,1.0031960461435925,0.1615131541064212
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,939.0,11892.990724408482,,0.001256670448898,0.0515441342590023,utility_action_939,TOP_ACTION_UTILITY,1.0119324415676232,0.1370461825494037
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,740.0,12834.418147712277,939.0,0.0016892393595279,0.0007721775033627,gap_740_vs_939,LEADER_CHALLENGER_GAP,1.0007972910328908,0.1913723915827789
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,,1217.4722149452825,,0.4995277785676067,300.26777066631314,target_energy,TARGET_ENERGY,1.0061275604118893,17.42967035692186
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,,1143.7023882436363,,0.04921647968090148,36.88006706809114,full_factor_energy,FULL_FACTOR_ENERGY,1.006792489095081,1.664435846815503
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,203.0,3675.2628344067093,,0.004752462822567737,0.2508299948750455,utility_action_203,TOP_ACTION_UTILITY,1.0011568362223089,0.28811304974952745
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,4364.242094410543,203.0,0.006773138472610281,0.17385456598535926,gap_347_vs_203,LEADER_CHALLENGER_GAP,1.0012426140962343,0.4474498548347759
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,227.0,5250.172557867066,,0.004727588586874859,0.42168892369071437,utility_action_227,TOP_ACTION_UTILITY,1.000946459128393,0.3425519659554699
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,5133.113241242481,227.0,0.006706827240433039,0.002995637169690365,gap_347_vs_227,LEADER_CHALLENGER_GAP,1.0012920264815892,0.4805156559746988
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,228.0,4214.037779810342,,0.005216483046343881,0.4152721510895506,utility_action_228,TOP_ACTION_UTILITY,1.0025358166610365,0.3386312335766454
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,4727.481489461241,228.0,0.007018623043299182,0.009412409770854085,gap_347_vs_228,LEADER_CHALLENGER_GAP,1.0016521189123406,0.48257724133313157
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,323.0,4105.7696068919595,,0.004500391522315476,0.2520816040711428,utility_action_323,TOP_ACTION_UTILITY,1.0016292125438009,0.2883683454763095
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,4428.761135943898,323.0,0.006428084817922454,0.17260295678926188,gap_347_vs_323,LEADER_CHALLENGER_GAP,1.0017399937870497,0.427782217379591
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,324.0,4084.8622300289,,0.004534826721831731,0.25464223470231495,utility_action_324,TOP_ACTION_UTILITY,1.001337307468916,0.28983404895767617
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,4433.1261207050975,324.0,0.006745148911247131,0.1700423261580898,gap_347_vs_324,LEADER_CHALLENGER_GAP,1.0010414938209358,0.44910365074010644
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,4904.516016137715,,0.004904857203004932,0.42468456086040474,utility_action_347,TOP_ACTION_UTILITY,1.0010780565585793,0.3434981850173306
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,348.0,4468.682724889258,,0.005188339740279328,0.4117474464319837,utility_action_348,TOP_ACTION_UTILITY,1.0016963286819602,0.3468312068401931
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,5333.127029681806,348.0,0.00632028034987,0.01293711442842101,gap_347_vs_348,LEADER_CHALLENGER_GAP,1.0014627941558791,0.4615590883924824
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,371.0,4363.040958899067,,0.0043789625881594406,0.25479738117872264,utility_action_371,TOP_ACTION_UTILITY,1.0013364290845688,0.2892450129893852
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,4637.982677126019,371.0,0.006208409296752181,0.16988717968168204,gap_347_vs_371,LEADER_CHALLENGER_GAP,1.0010923407120962,0.4228096605218411
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,372.0,4400.901472301084,,0.004299320427084831,0.24463801388762407,utility_action_372,TOP_ACTION_UTILITY,1.0022347729416463,0.2852138670325472
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,347.0,4743.607295811695,372.0,0.00648080877933875,0.1800465469727806,gap_347_vs_372,LEADER_CHALLENGER_GAP,1.0016119985848941,0.4463582556043205
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,,1113.7332497023906,,0.514825866353006,299.27946035632175,target_energy,TARGET_ENERGY,1.0101378098662503,17.181099450791777
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,,1046.806872822724,,0.05010520042375674,36.59984538070157,full_factor_energy,FULL_FACTOR_ENERGY,1.0116500950754488,1.6211234437466253
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,203.0,3893.2545892701264,,0.0021170689102641134,0.0528130708832589,utility_action_203,TOP_ACTION_UTILITY,1.001701098221308,0.13209652608969075
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,371.0,3145.51384814695,203.0,0.003495768197435949,0.005295450384185253,gap_371_vs_203,LEADER_CHALLENGER_GAP,1.0014363485817142,0.19605974246430163
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,204.0,3420.383018781899,,0.0022897502193947013,0.05470749552612055,utility_action_204,TOP_ACTION_UTILITY,1.0013057288499299,0.13391384506664072
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,371.0,3241.387109406189,204.0,0.0034302417248128843,0.0034010257413236043,gap_371_vs_204,LEADER_CHALLENGER_GAP,1.0015736074762125,0.19529457331267705
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,251.0,3538.659632696955,,0.0023148510333536286,0.05387579928249264,utility_action_251,TOP_ACTION_UTILITY,1.0009685500692171,0.13770269634219875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,371.0,2947.6474638090235,251.0,0.003649658301030964,0.0042327219849515214,gap_371_vs_251,LEADER_CHALLENGER_GAP,1.0020184319546,0.1981481290894052
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,252.0,3431.61989509057,,0.0024024033476413333,0.056947356465872775,utility_action_252,TOP_ACTION_UTILITY,1.0034435645898352,0.1407328597727633
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,371.0,2961.4594822064764,252.0,0.0036547429231208513,0.0011611648015713851,gap_371_vs_252,LEADER_CHALLENGER_GAP,1.003445182978108,0.19888852703365256
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,323.0,2813.3771867494793,,0.0027310793515616214,0.056314661185651864,utility_action_323,TOP_ACTION_UTILITY,1.0011239471876576,0.1448599395092251
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,371.0,2636.1076475386153,323.0,0.0040136499511697,0.001793860081792295,gap_371_vs_323,LEADER_CHALLENGER_GAP,1.0013516361661126,0.20607298573225627
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,324.0,3679.235110616656,,0.002287699453950872,0.05597371448118037,utility_action_324,TOP_ACTION_UTILITY,1.002670957688952,0.13876429674778917
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,371.0,2878.3136785407637,324.0,0.003727364753451681,0.0021348067862637927,gap_371_vs_324,LEADER_CHALLENGER_GAP,1.0027382815885753,0.1999728125844588
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,371.0,2691.6351235779407,,0.0027755705054671362,0.05810852126744416,utility_action_371,TOP_ACTION_UTILITY,1.0028273245377182,0.14399929214492152
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,372.0,2971.161786013342,,0.002474519802343563,0.05101475333020855,utility_action_372,TOP_ACTION_UTILITY,1.0022728874404336,0.1348820270205826
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,371.0,2954.4666603105466,372.0,0.003549624523421418,0.007093767937235608,gap_371_vs_372,LEADER_CHALLENGER_GAP,1.0032526947390252,0.19293986171487967
