backend,state_id,source_role,source_seed,grid_size,checkpoint,attempt,attempt_status,selected_proposal,acceptance_fraction,accepted_transitions,action_index,burn_in,chain_index,initialization,proposal_seed,retained_count,total_transitions,uniform_seed,wall_seconds,work,maximum_split_rhat,minimum_gap_ess,initial_angle_max,initial_angle_min,likelihood_evaluations,maximum_likelihood_evaluations_one_transition,mean_likelihood_evaluations_per_transition
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,371,512,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3224039963,2048,2560,1778161784,0.2441240840125829,"{""factor_energy_evaluations"": 4108608, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0116500950754488,2636.1076475386153,6.279482711602973,0.002998019955521251,7133.0,14.0,2.770556640625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,324,512,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,118919215,2048,2560,3467364489,0.23598791705444455,"{""factor_energy_evaluations"": 4071744, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0116500950754488,2636.1076475386153,6.2821831061817655,0.0012391444007043091,7069.0,14.0,2.770556640625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,371,512,0,LAPLACE_MODE,2184886235,2048,2560,3635777381,0.24627687502652407,"{""factor_energy_evaluations"": 4186368, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0067598391092958,3856.4229941830217,6.2820863424433835,0.0013769824560860501,7268.0,18.0,2.756201171875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,324,512,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,67337162,2048,2560,1548358426,0.253168165916577,"{""factor_energy_evaluations"": 4101696, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0067598391092958,3856.4229941830217,6.271279268643301,0.0008817533434879061,7121.0,15.0,2.756201171875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,371,512,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2785130901,2048,2560,1070645341,0.25072858412750065,"{""factor_energy_evaluations"": 4097664, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0067598391092958,3856.4229941830217,6.279007633101556,0.00670931909448562,7114.0,16.0,2.756201171875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,324,512,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1729537323,2048,2560,2296092207,0.24976783408783376,"{""factor_energy_evaluations"": 4087296, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0067598391092958,3856.4229941830217,6.281427070626475,0.007864229282239737,7096.0,15.0,2.756201171875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,372,512,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2518011248,2048,2560,2528413587,0.2988611659966409,"{""factor_energy_evaluations"": 3980160, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0067598391092958,3856.4229941830217,6.281450212226012,4.5751692231579786e-05,6910.0,16.0,2.756201171875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,324,512,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,823111922,2048,2560,1654423441,0.27128529106266797,"{""factor_energy_evaluations"": 4091328, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0067598391092958,3856.4229941830217,6.28254447237772,0.001337916887882927,7103.0,13.0,2.756201171875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,251,512,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3411530633,2048,2560,1631860784,0.23922104202210903,"{""factor_energy_evaluations"": 3873024, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0067598391092958,3856.4229941830217,6.282693302598456,0.0004351563321211906,6724.0,15.0,2.756201171875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,324,512,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,266079023,2048,2560,3440273030,0.2462114579975605,"{""factor_energy_evaluations"": 4095936, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0067598391092958,3856.4229941830217,6.2756923874853445,0.00016479761948721657,7111.0,14.0,2.756201171875
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,1,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,2560,700,512,0,LAPLACE_MODE,1432695101,2048,2560,1359789810,0.5985636659897864,"{""factor_energy_evaluations"": 17027200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0175056365747426,1551.3336464174608,6.282477404506971,0.0023768412891458464,10642.0,20.0,3.9814453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,1,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,2560,900,512,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3142610040,2048,2560,729525218,0.5373487500473857,"{""factor_energy_evaluations"": 15742400, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0175056365747426,1551.3336464174608,6.278618359170975,0.004047532268464,9839.0,15.0,3.9814453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,1,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,2560,900,512,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1491964333,2048,2560,169270322,0.6050439169630408,"{""factor_energy_evaluations"": 16190400, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0175056365747426,1551.3336464174608,6.28300263568558,0.00046253907454221814,10119.0,16.0,3.9814453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,1,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,2560,899,512,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,323621167,2048,2560,2143332803,0.6056640411261469,"{""factor_energy_evaluations"": 16312000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0175056365747426,1551.3336464174608,6.28216945210541,0.00045573334024272993,10195.0,18.0,3.9814453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,1,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,2560,900,512,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4036218959,2048,2560,534902542,0.5823845420964062,"{""factor_energy_evaluations"": 16348800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0175056365747426,1551.3336464174608,6.2828254270785715,0.014528303235774335,10218.0,16.0,3.9814453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,1,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,2560,700,512,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2328485208,2048,2560,666289495,0.563640542095527,"{""factor_energy_evaluations"": 16576000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0175056365747426,1551.3336464174608,6.282482184947449,0.0005925008714981064,10360.0,16.0,3.9814453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,1,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,2560,700,512,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2975005960,2048,2560,3546044006,0.5323743750341237,"{""factor_energy_evaluations"": 16192000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0175056365747426,1551.3336464174608,6.280026157573803,0.0002586834249239611,10120.0,15.0,3.9814453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,1,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,2560,900,512,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3038091163,2048,2560,1782884754,0.5875653331167996,"{""factor_energy_evaluations"": 16075200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0175056365747426,1551.3336464174608,6.280917905417332,0.0016858613964040937,10047.0,14.0,3.9814453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,939,512,0,LAPLACE_MODE,1391723944,2048,2560,3569906009,0.5898667091969401,"{""factor_energy_evaluations"": 17812800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0243879505841003,1018.6235925174885,6.279696513774773,0.0006460448181807108,11133.0,18.0,3.923583984375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,860,512,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2950307790,2048,2560,1677594945,0.645136000122875,"{""factor_energy_evaluations"": 16204800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0243879505841003,1018.6235925174885,6.280605390837002,0.0030273151659085144,10128.0,16.0,3.923583984375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,859,512,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4100036714,2048,2560,2223744415,0.5563964999746531,"{""factor_energy_evaluations"": 15363200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0243879505841003,1018.6235925174885,6.282100162745073,0.00508131315420374,9602.0,16.0,3.923583984375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,860,512,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1953480604,2048,2560,2457193157,0.5261193749029189,"{""factor_energy_evaluations"": 16331200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0243879505841003,1018.6235925174885,6.2778662818870945,0.006080413323944809,10207.0,15.0,3.923583984375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,860,512,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3261713329,2048,2560,1500677628,0.5744100001174957,"{""factor_energy_evaluations"": 15560000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0243879505841003,1018.6235925174885,6.2817688088029495,0.0025680261465376663,9725.0,15.0,3.923583984375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,860,512,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1659939236,2048,2560,1472210518,0.508321792120114,"{""factor_energy_evaluations"": 15553600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0243879505841003,1018.6235925174885,6.277899133808453,0.004729666545028514,9721.0,15.0,3.923583984375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,859,512,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1260186939,2048,2560,3760428695,0.5750604581553489,"{""factor_energy_evaluations"": 16241600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0243879505841003,1018.6235925174885,6.281504443732436,0.00031833930094393167,10151.0,20.0,3.923583984375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,860,512,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1169091136,2048,2560,2465881243,0.539658792084083,"{""factor_energy_evaluations"": 15500800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0243879505841003,1018.6235925174885,6.281133435050521,0.007515103204663307,9688.0,16.0,3.923583984375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,660,512,0,LAPLACE_MODE,3768023067,2048,2560,3440942111,0.6568922919686884,"{""factor_energy_evaluations"": 18350400, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0281858898538538,1064.728628992735,6.2823059011967795,0.000667551142005562,11469.0,16.0,4.008740234375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,939,512,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2910847463,2048,2560,1101280687,0.5418492909520864,"{""factor_energy_evaluations"": 16000000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0281858898538538,1064.728628992735,6.282187634084294,0.0031890421906753345,10000.0,16.0,4.008740234375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,939,512,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3515111047,2048,2560,4046542019,0.5471774998586625,"{""factor_energy_evaluations"": 16102400, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0281858898538538,1064.728628992735,6.279943815557582,0.0036486547341905095,10064.0,21.0,4.008740234375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,739,512,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2360383317,2048,2560,3790450631,0.6201906248461455,"{""factor_energy_evaluations"": 16281600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0281858898538538,1064.728628992735,6.282647664476434,0.0014838959243690688,10176.0,16.0,4.008740234375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,660,512,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1288921981,2048,2560,452893060,0.5657607079483569,"{""factor_energy_evaluations"": 16801600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0281858898538538,1064.728628992735,6.282281236677389,0.005927394531338826,10501.0,15.0,4.008740234375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,739,512,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2529981294,2048,2560,3969936463,0.5891844171565026,"{""factor_energy_evaluations"": 15896000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0281858898538538,1064.728628992735,6.280280292117881,0.0006578242875705711,9935.0,18.0,4.008740234375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,739,512,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2964406108,2048,2560,4235041084,0.5459664999507368,"{""factor_energy_evaluations"": 15379200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0281858898538538,1064.728628992735,6.282597679243028,0.001603852689353397,9612.0,14.0,4.008740234375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,660,512,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2398914024,2048,2560,482547605,0.5627473329659551,"{""factor_energy_evaluations"": 16547200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0281858898538538,1064.728628992735,6.2795481779978894,0.001890283412072615,10342.0,16.0,4.008740234375
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,227,1024,0,LAPLACE_MODE,449972176,4096,5120,4141372794,0.4912785419728607,"{""factor_energy_evaluations"": 7771392, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0026530653365826,8479.501665481272,6.282308280197184,0.0014834075604574157,13492.0,14.0,2.7318603515625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,347,1024,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1601382879,4096,5120,577817864,0.4926156250294298,"{""factor_energy_evaluations"": 8161344, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0026530653365826,8479.501665481272,6.280718630159718,0.00044796194096355987,14169.0,15.0,2.7318603515625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,348,1024,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3564785553,4096,5120,2025529179,0.49135916610248387,"{""factor_energy_evaluations"": 7984512, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0026530653365826,8479.501665481272,6.282518684590751,0.0004763713591833771,13862.0,15.0,2.7318603515625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,227,1024,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1659944786,4096,5120,2140146687,0.5561497919261456,"{""factor_energy_evaluations"": 8057664, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0026530653365826,8479.501665481272,6.282857130772208,0.0009636057211543675,13989.0,16.0,2.7318603515625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,348,1024,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2133900567,4096,5120,1957437221,0.49340716702863574,"{""factor_energy_evaluations"": 8157312, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0026530653365826,8479.501665481272,6.282791174955678,0.0001608552568107703,14162.0,14.0,2.7318603515625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,227,1024,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1579414319,4096,5120,1783366777,0.4850093750283122,"{""factor_energy_evaluations"": 8138880, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0026530653365826,8479.501665481272,6.2812204549322255,6.202062130681789e-05,14130.0,15.0,2.7318603515625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,227,1024,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1255474114,4096,5120,4165803661,0.5462814578786492,"{""factor_energy_evaluations"": 8061696, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0026530653365826,8479.501665481272,6.2826454592437715,0.0006905664118048845,13996.0,17.0,2.7318603515625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,348,1024,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,483989809,4096,5120,3903623552,0.49039237503893673,"{""factor_energy_evaluations"": 8119872, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0026530653365826,8479.501665481272,6.282968249703448,0.000887400942326119,14097.0,13.0,2.7318603515625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,371,1024,0,LAPLACE_MODE,3865382811,4096,5120,2003929002,0.5675255828537047,"{""factor_energy_evaluations"": 8145216, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0031379826732107,6084.482285438426,6.279248788891182,0.0020574723885327293,14141.0,16.0,2.760986328125
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,203,1024,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2005246966,4096,5120,1620684774,0.5018084580078721,"{""factor_energy_evaluations"": 8125056, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0031379826732107,6084.482285438426,6.2831273583862535,0.0005400872667613648,14106.0,15.0,2.760986328125
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,371,1024,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3968278576,4096,5120,2303529479,0.5251471670344472,"{""factor_energy_evaluations"": 8453376, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0031379826732107,6084.482285438426,6.282721118917155,0.00013387547296239165,14676.0,14.0,2.760986328125
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,323,1024,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3956402077,4096,5120,2195305569,0.5439709578640759,"{""factor_energy_evaluations"": 8112960, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0031379826732107,6084.482285438426,6.277283100258265,0.0019847133358165095,14085.0,18.0,2.760986328125
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,323,1024,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1982055046,4096,5120,4019921548,0.5012386250309646,"{""factor_energy_evaluations"": 7909056, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0031379826732107,6084.482285438426,6.280267615668044,0.0005356427033678334,13731.0,14.0,2.760986328125
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,204,1024,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1244556831,4096,5120,405387753,0.5456724581308663,"{""factor_energy_evaluations"": 7977024, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0031379826732107,6084.482285438426,6.282578569804805,0.0013745166501108249,13849.0,13.0,2.760986328125
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,371,1024,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,979829664,4096,5120,3285600809,0.5496930000372231,"{""factor_energy_evaluations"": 8196480, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0031379826732107,6084.482285438426,6.2829444197321545,0.0015023056958381542,14230.0,14.0,2.760986328125
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,252,1024,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4202946702,4096,5120,3198545078,0.5241320000495762,"{""factor_energy_evaluations"": 8220672, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0031379826732107,6084.482285438426,6.28316572294362,0.0013444311840732613,14272.0,16.0,2.760986328125
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,372,1024,0,LAPLACE_MODE,3906775852,4096,5120,2827181308,0.49444629112258554,"{""factor_energy_evaluations"": 7998912, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0030955627507687,5880.746914437011,6.282162355681384,0.00019974005058798647,13887.0,15.0,2.73818359375
